cellID,City,County,Province,pig,dairy_yield,beef_cattle_yield,othercattle,poultry,sheep_goat_yield,horse,mule_donkey,rabbit,egg,milk_yield,management_fishery
1229,保定,雄县,Hebei,10.19,0.051984535,0.150004405,0,129.9064643,5.090041446,0,0,0,0.459975545,0.12,0
1230,铜仁市,石阡县,Guizhou,22.29447512,0,1.642921988,0,150.7535831,7.085783262,0,0,0,0.710229798,0,0.435615218
1231,三明市,明溪县,Fujian,7.618740174,0.007037465,0.072939229,0,117.0019465,0.647712126,0,0,8.092809744,0.149597857,0.027473582,0.697576276
1232,黔西南州,望谟县,Guizhou,13.12229038,0,2.793347304,0,165.212156,8.549319486,0,0,0,0.125141973,0,0.469451326
1233,张家口,张家口桥东区,Hebei,5.58,0.239148818,0.7,0,224.1607484,3.110025324,0.000304125,0.0153366,0,1.609945728,1.18,0
1234,西双版纳州,勐海县,Yunnan,8.705188332,0.044259153,1.164969575,0,184.1406291,0.800407457,0.023326685,0.060940024,0.045613346,0.117138544,0,2.50348675
1235,来宾市,金秀瑶族自治县,Guangxi,8.513486809,0,0.133474769,0,107.557597,0.122008814,0,0,0,0.027690051,0,0.6285
1236,海东市,互助土族自治县,Qinghai,32.04240366,0.555271491,1.397606739,0,116.7203296,30.08470382,0.061342105,0.066666667,0.15,0.282943185,0.72837232,0
1237,运城市,临猗县,Shanxi,12.34830777,0.055180428,0.028490305,0,218.8960568,6.171031271,0.000345493,0.002233513,0,0.864213087,0.222038104,0.0097
1238,南阳,宛城区,Henan,15.18954345,0,1.142611242,0,251.6820485,5.770075162,0,0,3.803756454,1.079496828,0,0.6
1239,伊犁哈萨克自治州,新源县,Xinjiang,3.312538637,3.964386116,10.60796651,0,169.5212387,96.39105456,7.043382433,0.0156956,0,0.345152697,3.21642971,0.360463636
1240,铁岭市,清河区,Liaoning,10.53343452,0.407996814,0.399922197,0,136.0966728,0.797209977,0.009218406,0.024425273,0.029991335,0.377036069,1.663972594,0.023220691
1241,丽江市,永胜县,Yunnan,36.55521924,0.222507399,3.375610192,0,172.7814498,42.48060203,0.045521006,0.118921795,0.089012453,0.091249526,0.042144671,0.68
1242,吉安市2016,青原区,Jiangxi,8.764212897,0,1.015874409,0,130.6700238,0.068539589,0,0,0,0.206264534,0,1.31482654
1243,黔东南州,从江县,Guizhou,15.90109713,0,1.818923826,0,154.8701131,1.921380435,0,0,2.076603761,0.02109036,0,0.388997106
1244,凉山彝族自治州,美姑县,Sichuan,25.2756283,0.513902352,2.252091174,0,146.6737638,31.83337321,1.720683715,0.423903538,4.239358965,0.132488132,0.27753729,0.128380607
1245,郴州市,安仁县,Hunan,35.80657303,0,0.652774039,0,115.9759096,0.953115248,0,0,0.220632166,0.394299259,0,0.747948413
1246,安顺市,关岭布依族苗族自治县,Guizhou,13.95866156,0,3.066285819,0,101.1003269,2.398261382,0.509934726,0,1.824443923,0.075697767,0,0.259886048
1247,德宏州,盈江县,Yunnan,15.57972113,0.114172953,2.094352041,0,135.8709668,2.630752091,0.013998707,0.099439289,0.003840682,0.074538968,0.048748203,1.094328704
1248,渭南市,蒲城县,Shaanxi,10.60427957,0.437583881,0.297657971,0,260.0634502,5.968400721,0,0,0.281285674,0.526613546,1.369880344,0.664490724
1249,安康市,汉阴县,Shaanxi,23.58238275,0,0.929108157,0,191.2833281,3.852479065,3.45E-05,1.07E-05,0.648155908,0.616394038,0,0.242794003
1250,遵义市,仁怀市,Guizhou,42.44351112,0,1.808203902,0,170.9422968,9.844236855,0.048612497,0.017337512,7.572865637,0.216987604,0,0.342125664
1251,西双版纳州,勐腊县,Yunnan,7.043267044,0.027496431,0.864321062,0,143.6777266,0.806829454,0.023326685,0.060940024,0.045613346,0.05782841,0,1.512105997
1252,宁德市,寿宁县,Fujian,4.726558679,0.000914775,0.020313386,0,145.249042,0.62401654,0,0,0.21611266,0.179966542,0,0.203479631
1253,恩施自治州,巴东县,Hubei,62.5987952,0,0.278983298,0,186.2363851,26.32766457,0,0,0.233277981,0.502123645,0,0.01754862
1254,昆明市,嵩明县,Yunnan,16.77473701,0.036932339,1.017655277,0,140.9491801,2.405831098,0.290473177,0.061022094,0.034563279,0.17554318,2.028710205,0.101530615
1255,景德镇市,浮梁县,Jiangxi,12.63754457,0,0.23453778,0,161.5077301,0.728141014,0,0,4.335270773,0.174766376,0,0.3957
1256,绥化市,明水县,Heilongjiang,26.06205039,2.651805067,1.53121154,0,182.6378744,44.31539213,0.919294364,0.076906109,0,0.914734693,7.578109538,0.5878
1257,铜仁市,沿河土家族自治县,Guizhou,27.88092086,0,2.888405024,0,159.523992,21.94661777,0,0,0,0.129468974,0,0.424305783
1258,楚雄州,姚安县,Yunnan,15.64849144,0.135652772,1.882670945,0,138.190916,8.174597472,0.066049772,0.17255237,0.129154707,0.046303887,0,0.66
1259,赣州市,石城县,Jiangxi,13.59453631,0,0.555236698,0,130.0050719,0.171226143,0,0,0.699857016,0.176106723,0,1.2227
1260,保定,曲阳县,Hebei,16.38,0.738180402,1.690049634,0,211.8757811,11.06009006,0.0858,0.662549605,0.26026618,0.989947368,2.38,0.492498717
1261,柳州市,柳南区,Guangxi,3.689840661,0.006783011,0.057178882,0,145.8760776,0.190063933,0,0,0.061471151,0.662057339,0.007022715,0.0887
1262,运城市,盐湖区,Shanxi,4.882375357,0.165964771,0.064216244,0,168.8938266,7.621742854,0.001843657,0.011918706,0,0.808609023,0.540175308,0.067
1263,贵阳市,乌当区,Guizhou,9.557374671,1.643975117,0.175115823,0,129.7222008,0.052180601,0.025507201,0,0,0.15077061,1.2134115,0.002447495
1264,黔南州,都匀市,Guizhou,23.93588929,0,1.548983537,0,118.6391946,0.507039205,0.748737633,0,0.480498909,0.18027445,0.02953884,0.261578363
1265,吕梁市,方山县,Shanxi,0.929026962,0.077347705,0.944071044,0,149.1414252,2.37244766,0.003242101,0.025392812,0.021538462,0.615167594,0.021864872,0.0012
1266,黔西南州,安龙县,Guizhou,24.68185733,0,2.144031475,0,177.922125,2.689566631,0,0,0,0.392578245,0,0.788809348
1267,乐山市,沐川县,Sichuan,20.73409008,0.013921782,0.100952999,0,133.3646991,2.640781421,0.03183083,0.007841767,29.55594161,0.386704623,0.00742089,0.283484904
1268,忻州市,原平市,Shanxi,13.85809464,0.164910924,0.290146492,0,340.7546721,24.85016045,0.052371841,0.464282807,0,3.965444662,0.417891528,0.0532
1269,南阳,淅川县,Henan,10.99966938,0.004294367,1.523481656,0,229.50802,9.84012818,0,0,0.262328031,0.909576031,0.027508955,1.8717
1270,蚌埠市,蚌埠经开区,Anhui,1.377292733,0.009989333,0.02407775,0,104.3215957,0.101685626,0,0,0,0.115765121,0.023076135,0
1271,恩施自治州,宣恩县,Hubei,50.59057756,0.004559574,0.816480532,0,169.2843143,3.693141684,0.015828771,0.006564246,1.078910661,0.419227117,0.012979719,0.008886801
1272,宁波市,余姚市,Zhejiang,13.04682279,0.135022594,0.086686386,0,229.2569442,1.21693097,0,0,8.428666264,0.106517123,0.706994591,2.32478709
1273,株洲市,炎陵县,Hunan,9.83947534,0,0.128672525,0,157.1568852,0.381069106,0,0,0,0.205333518,0,0.130093657
1274,三明市,将乐县,Fujian,7.215997512,0.00666545,0.069083507,0,125.5729768,0.613472698,0,0,8.898338256,0.141689799,0.026021271,0.441699686
1275,十堰市,竹溪县,Hubei,21.42838603,0,1.511775779,0,120.1371873,5.139515178,0,0,0,0.399092749,0,0.10506674
1276,安顺市,镇宁布依族苗族自治县,Guizhou,9.994095405,0.003126219,1.388678383,0,181.4023852,1.210599235,0.327628392,0.001626731,1.599621251,0.489541396,0,0.484160179
1277,张家口,经开区,Hebei,6.93,0.433240612,0.59,0,170.398182,1.710013924,0,0,0,1.159960897,3.52,0
1278,呼和浩特,土默特左旗,Inner Mongolia,6.964671773,11.31342157,6.856166128,0,158.9685428,60.37098722,0.04517105,1.016602909,0,1.331137791,66.33393829,0.6195
1279,信阳,新县,Henan,5.349907329,0,0.943118946,0,203.5377357,4.276928152,0,0,1.055902492,0.738690532,1.528580932,0
1280,吉安市2016,井冈山市,Jiangxi,9.867860771,0,0.71561633,0,100.0701219,0.46061552,0,0,0.097883192,0.032093868,0,0.378206325
1281,滁州,琅琊区,Anhui,1.972967027,0,0.013644058,0,108.7198062,0.21989144,0,0,0,0.077208325,0,0.3346
1282,泉州市,晋江市,Fujian,5.109479636,0.022244267,0.373265979,0,145.4321913,0.429953859,0,0,2.533007608,0.497307911,0.235387902,23.94388335
1283,黔东南州,凯里市,Guizhou,12.17694268,0.28840794,0.909461913,0,170.4719095,0.722805021,0,0,0.057510139,0.09223751,0.044276082,0.298225432
1284,宁德市,福安市,Fujian,13.49703868,0.00186683,0.041454589,0,156.5056297,0.711263962,0,0,0.515598733,0.419958711,0.009002443,9.217474563
1285,铁岭市,调兵山市,Liaoning,13.39387551,0.099513221,0.442742697,0,160.4040089,0.882568905,0.01020544,0.027040537,0.03320257,0.504791041,0.405854329,0.035869361
1286,邯郸,峰峰矿区,Hebei,24.67,0.076274422,0.330009692,0,152.8600294,1.660013517,0,0,0.009995911,0.929950558,0.59,0.218
1287,松原市,宁江区,Jilin,7.67746835,0.216376509,1.73843004,0,154.8654901,5.061914175,0.022188757,0.013727247,0,0.201727175,1.044987041,0
1288,柳州市,城中区,Guangxi,1.332718729,0,0,0,121.9470658,0,0,0,0,0,0.014825733,0.019
1289,白城市,洮北区,Jilin,9.816864022,1.115729646,0.316917793,0,148.3056847,22.35450673,0.00540755,0.006726833,0.018657541,0.580778237,3.043652277,0
1290,揭阳市,大南海石化工业区,Guangdong,1.995332151,0,0.387712394,0,121.2090315,0.04430159,0,0,0,0.089496682,0,0.5083
1291,昆明市,富民县,Yunnan,11.58133012,0.029714227,0.625087272,0,159.5218347,4.757566317,0.12518844,0.441797737,0.034563279,0.253769996,0,0.045468927
1292,九江市,彭泽县,Jiangxi,16.73011429,0,0.136545396,0,181.1289882,0.111530371,0,0,0.117085158,0.204402941,0,5.6732
1293,贵阳市,贵阳白云区,Guizhou,3.702332845,0,0.067715386,0,139.7450159,0.037762277,0.009810752,0,0,0.304832601,0,0
1294,昌吉回族自治州,吉木萨尔县,Xinjiang,6.013705618,2.068877914,3.453463632,0,140.4415785,31.62532036,0.591851933,0.129043063,1.531536576,0.411849933,6.111094484,0.308714286
1295,喀什地区,巴楚县,Xinjiang,1.392237956,1.212255305,1.141017106,0,141.5518333,70.25054524,0.014969995,0.03926222,0,0.153976372,0.282668893,0.121308333
1296,汕头市,金平区,Guangdong,4.008697624,0,0.002802163,0,111.2537945,0.010899848,0,0,0,0.019495384,0,1.66
1297,黄山,歙县,Anhui,25.99224569,0.182280852,0.051900928,0,174.9660762,0.539977514,0.000264901,0.004485692,0.001185756,1.030233786,0.421082899,0.1634
1298,济南,济南市中区,Shandong,2.632834564,0.014497809,0.04887787,0,111.2300954,0.227265569,0,0,4.42745,0.191384881,0.313595931,0
1299,淮南,大通区,Anhui,2.430585535,0.979175033,0.212151732,0,133.5683553,0.575761312,0.000149007,0,0,0.557504779,2.261970232,1.068
1300,凉山彝族自治州,德昌县,Sichuan,25.4607623,0.272660498,1.194889066,0,165.6195129,16.89755608,1.720683715,0.423903538,3.749556448,0.149601533,0.147252597,0.246856924
1301,绵阳市,北川羌族自治县,Sichuan,19.86999049,0.206358036,0.637138025,0,141.05927,17.2009549,0.078622436,0.019369236,6.411310041,0.225704686,0,0.1326
1302,主城片区,北碚区,Chongqing,7.423536909,0.006342691,0.02125931,0,120.2966667,1.35377385,0.001272255,0.000636128,11.28180458,0.2596,0.266,0.328213777
1303,哈尔滨市,平房区,Heilongjiang,0.923956306,0.041731802,0.028602811,0,171.6534176,0.251200765,0.002151057,0.000825392,0,0.565278722,0.136318727,0
1304,荆州市,沙市区,Hubei,8.92674225,0,0.015426582,0,158.8971203,0.060340135,0,0,0,0.476604487,0,4.683794283
1305,石嘴山市,平罗县,Ningxia,4.834657253,0.754935832,3.487644205,0,140.0176739,34.46718404,0.0083,0.2567,1.2865,0.77536947,2.932212245,3.9497
1306,商丘市,商丘示范区,Henan,0,0.036707363,0,0,159.5856548,1.848501858,0,0,0,10.6247925,0.235140854,0
1307,丽水市,松阳县,Zhejiang,5.348567529,0.011029523,0.04445044,0,137.5902604,0.354919714,0,0,0.1883998,0.155706844,0.057806342,0.229790518
1308,中卫市,中宁县,Ningxia,17.74869916,1.869111256,2.973203257,0,139.099081,24.9705767,0.008952265,0.54378228,2.839255317,0.680890052,6.711257575,0.43
1309,济南,天桥区,Shandong,1.951310631,0.007248904,0.024438935,0,134.6144939,0.560588405,0,0,4.42745,0.503575516,0.020470607,0.2142
1310,临汾市,洪洞县,Shanxi,11.32180515,0.294407532,0.505315886,0,262.3842879,7.725739739,0.000190503,0.003684875,0,2.187109233,0.260849912,0.098
1311,湘西市,永顺县,Hunan,19.5517482,0,1.287680819,0,189.5988443,9.295175875,0.015113651,0.003391747,0,0.234345274,0,0.406747447
1312,泸州市,古蔺县,Sichuan,53.59997435,0.194434333,2.934212808,0,253.0101189,7.766127657,0.033397768,0.008227794,1.791089023,0.547337052,0,0.1205
1313,伊犁哈萨克自治州,霍城县,Xinjiang,7.553696892,1.592095496,3.222493675,0,193.9590963,59.35249211,0.90568467,0.125564804,0.031168951,0.784628053,1.291716575,0.360463636
1314,九江市,柴桑区,Jiangxi,16.26094899,0,0.031908503,0,172.6604523,0.949359295,0,0,0.374672505,0.110727568,0,4.7793
1315,兴安盟,乌兰浩特市,Inner Mongolia,3.966894559,2.87198315,2.327799776,0,140.5708075,33.99919542,0.129456164,0.229667999,0,0.393438134,9.797831756,0
1316,驻马店,正阳县,Henan,131.1880525,0.101237659,0.506362575,0,545.7331401,11.61710931,0.004788649,0.010635188,1.185590316,1.805338063,0.040982262,0.8997
1317,宁德市,古田县,Fujian,18.76012672,0.003412485,0.075777206,0,164.0694408,0.616386879,0,0,5.89386945,0.331906412,0.02890258,1.6612413
1318,吉安市2016,吉州区,Jiangxi,10.3848793,0.122964448,1.509852181,0,137.3878074,0.137570502,0,0,0,0.127258516,0.367459633,1.298565773
1319,金华市,东阳市,Zhejiang,6.269063753,0,0.051723335,0,130.692093,0.677501025,0,0,1.337546355,0.352125938,0,1.014841748
1320,阜新市,清河门区,Liaoning,1.721885453,0.005976948,0.294053585,0,108.5835686,0.163049868,0.057551859,0.450212246,0.031010436,0.019263627,0.024376361,0
1321,廊坊,广阳区,Hebei,9.06,0.24952577,0.420012335,0,198.607401,2.580021008,0.004584305,0.023594231,0.019997689,0.909951621,1.041994566,0.0362
1322,焦作,博爱县,Henan,15.64080718,0.094776687,0.178412661,0,197.2503835,2.441602038,0,0.001919878,29.44389407,0.661346176,0.607122637,0.0065
1323,三明市,泰宁县,Fujian,5.465443972,0.005048456,0.052324303,0,131.4126369,0.464648256,0,0,9.773912726,0.107316786,0.019708682,1.210092982
1324,普洱市,镇沅彝族哈尼族拉祜族自治县,Yunnan,15.99844848,0.073976031,1.00752561,0,180.5680838,7.773033791,0.031584822,0.082514076,0.061761431,0.093801385,0,0.65
1325,中卫市,海原县,Ningxia,2.628326508,0.329843163,4.124443575,0,122.749042,35.85082798,0.005341887,0.324479138,1.694205848,0.340445026,0.850159305,0
1326,抚州市,广昌县,Jiangxi,5.94012363,0,0.379308736,0,172.7281431,0.148011121,0,0,2.396342896,0.037678648,0,0.639984717
1327,汉中市,城固县,Shaanxi,35.12291193,0.013478556,1.031946003,0,225.9563705,1.031835628,0,0,0.482536274,0.839566265,0.027279301,0.812966042
1328,哈尔滨市,依兰县,Heilongjiang,5.468986823,0.01081531,3.529146813,0,159.1902608,13.66271172,0.010905359,0,0.164076726,0.451368652,0.035328675,0.770730416
1329,永州市,双牌县,Hunan,26.47292503,0,1.008352913,0,232.6063329,20.67845689,0,0,1.354391876,0.182478577,0.034541918,0.437978722
1330,上饶市,玉山县,Jiangxi,19.06681309,0,0.158751989,0,191.0825474,0.363087861,0,0,1.4275803,0.259208247,0,3.128
1331,昭通市,巧家县,Yunnan,48.61055937,0.107781185,1.329533249,0,140.8591336,12.60237537,0.074918961,0.19572277,0.146497652,0.103021003,0,0.460842491
1332,恩施自治州,咸丰县,Hubei,53.19163553,0,0.882476581,0,123.4969921,1.240745297,0.001194624,0.000628492,0,0.214819302,0,0.003037261
1333,昭通市,盐津县,Yunnan,33.75178859,0.031051798,0.359053278,0,163.8372825,1.136315665,0.074918961,0.19572277,0.146497652,0.088286078,0,0.601098901
1334,保定,安国市,Hebei,15.77,0.076243985,0.38001116,0,205.2977034,3.030024672,0.0015,0.000299435,0,1.449922913,0.51,0
1335,泰州市,泰州海陵区,Jiangsu,10.07952564,0,0.023964448,0,116.6508846,0.089779213,0,0,0.739341306,0.126915442,0.011502145,0.9444
1336,芜湖,弋江区,Anhui,2.448418089,0,0,0,114.6493653,0.017414782,0,0,0,0.073987364,0,0
1337,金华市,武义县,Zhejiang,10.63899846,0.004214291,0.105163912,0,132.0554707,0.443601861,0,0,0.093317188,0.202796799,0.010278888,0.719738153
1338,无锡市,无锡市区,Jiangsu,5.361654251,0.043571874,0.010841847,0,168.6926871,0.014963202,0,0,0.023698983,0.452615883,0.167212432,1.4681
1339,漳州市,云霄县,Fujian,15.0249223,0,0.128657971,0,153.0301732,0.157081264,0,0,0.13741732,0.169594466,0,23.07098903
1340,安康市,旬阳县,Shaanxi,30.51314683,0,1.34274791,0,228.6845011,16.33329938,3.45E-05,1.07E-05,0.700124947,0.373834654,0,0
1341,喀什地区,莎车县,Xinjiang,1.951289259,1.31766881,4.276004489,0,160.8790524,87.19914406,0.336824877,1.031287633,0,0.224548875,0.307248797,0.121308333
1342,黑河市,嫩江县,Heilongjiang,55.52412641,3.540057135,10.62645405,0,176.3981826,21.13262694,0.784254382,0.039197605,0.074886167,0.602374075,12.85868823,0.2948
1343,株洲市,天元区,Hunan,15.59071797,0,0.044369836,0,166.676509,0.28580183,0,0,0.030079338,0.189484541,0,0.517540132
1344,岳阳市,君山区,Hunan,3.285540187,0,0.41570282,0,280.1721148,0,0,0,1.062803287,0.20976853,0,3.41869027
1345,泰州市,靖江市,Jiangsu,36.21518794,0.104572497,0.023964448,0,151.305368,2.311814734,0,0,10.73990528,0.761049921,0.146939901,1.0031
1346,临沧市,临翔区,Yunnan,17.44906343,0.07529902,0.894767947,0,177.1433077,6.924348029,0.05742176,0.150012036,0.112283364,0.017245625,0.006575339,0.9
1347,十堰市,郧西县,Hubei,19.99849373,0,0.839875433,0,139.0705815,16.10848045,0,0,0,0.602989045,0,0.12835241
1348,三门峡,陕州区,Henan,16.54250409,0.3984314,1.578788941,0,211.658518,6.944311129,0,0,0,0.552357809,2.552280844,0.352
1349,泉州市,永春县,Fujian,13.94866339,0.007581379,0.328275154,0,230.7723543,1.637953657,0,0,38.11152278,1.227656495,0.016363865,0.082365348
1350,凉山彝族自治州,会东县,Sichuan,45.70083271,0.977568242,4.284029449,0,183.9823366,83.00540967,1.720683715,0.423903538,8.137495058,0.166188386,0.527943956,0.565219821
1351,赣州市,定南县,Jiangxi,74.97192609,0.000214162,0.30111853,0,173.6879541,0.237800439,0,0,0.70290123,0.01496721,0.000639988,0.8381
1352,十堰市,竹山县,Hubei,19.73851331,0.023459438,0.786761971,0,141.2002805,9.02914826,0.000597312,0.005586592,0,0.855784452,0.174113669,0.792275215
1353,襄阳市,樊城区,Hubei,7.216860374,0,0.175157159,0,150.6414981,0.703687764,0,0,0,0.513325961,0,0.67213466
1354,佳木斯市,富锦市,Heilongjiang,34.14423319,0.521486146,4.229080131,0,187.4089061,10.40246723,0.056966462,0.008088842,0.140146156,0.812154257,2.260364087,1.236021079
1355,曲靖市,马龙县,Yunnan,29.18075574,0.121121103,2.223780242,0,182.28161,24.73617163,0.325426017,0.850162367,0.636342878,0.186903067,0,0
1356,绥化市,青冈县,Heilongjiang,50.31331731,1.858361044,9.128537518,0,288.0396896,19.29586343,0.270475824,0.110300177,0,0.887852805,2.862915824,0.8916
1357,运城市,万荣县,Shanxi,11.19697284,0.096343418,0.302087681,0,308.3168037,4.753062222,0.000984506,0.006364543,0,3.139368217,0.058483547,0.2877
1358,红河州,屏边苗族自治县,Yunnan,21.55013811,0.065043867,0.268175695,0,182.866883,1.261960143,0.115623945,0.302062901,0.226092783,0.050502106,0,0.28
1359,巴音郭楞蒙古   自治州,和硕县,Xinjiang,3.447333003,0.812326984,0.402170048,0,226.6428601,29.14692277,0.276944899,0,0,0.965789194,0.066415299,0.098955556
1360,宁德市,霞浦县,Fujian,8.769579949,0.00261815,0.05813831,0,182.2532751,0.994728323,0,0,1.355914965,0.356843529,0.002084776,41.43396927
1361,营口市,鲅鱼圈区,Liaoning,2.795434981,0.002098273,0.038009726,0,170.6295391,1.008540175,0.002244397,0.007527783,0.074001827,0.43885979,0.00855759,11.61826156
1362,文山州,文山市,Yunnan,32.80820894,0.208665063,2.530622322,0,184.8554732,3.088527131,0.107594074,0.281085187,0.210391054,0.24881294,0.702881062,0.67
1363,南阳,南召县,Henan,10.6896787,0.120242285,0.611397243,0,323.2808989,10.07013118,0.000286825,0.000610799,0.037475433,1.379357059,0.77025074,0.72
1364,本溪市,南芬区,Liaoning,3.118832557,8.36E-05,0.060947953,0,134.1007443,1.345782058,0.010294176,0.025431069,0,0.472855474,0.000617945,0.031675602
1365,咸阳市,三原县,Shaanxi,9.250076937,0.178833198,0.81597609,0,262.6849416,11.96870785,0,0,0,1.910785848,0.586246533,0.066968215
1366,白银市,靖远县,Gansu,21.19121254,7.96E-02,0.216825096,0,369.5025865,31.24150371,0.049229265,0.581122007,2.516637576,0.959944145,0.465250051,0.070354362
1367,河池市,巴马瑶族自治县,Guangxi,16.12191836,0,0.709018136,0,135.5614719,4.680324361,1.142290924,0,12.65076278,0.024081507,0,0.5407
1368,辽阳市,文圣区,Liaoning,3.319655999,0.041623132,0.165825401,0,438.6958108,0.954946653,0.004007674,0.016028298,0.038889236,2.835642822,0.169755617,0.07465731
1369,黔西南州,兴仁市,Guizhou,18.53397009,0,2.332919718,0,207.5508639,2.775022314,0,0,0,0.267961343,0,0.17592008
1370,洛阳,汝阳县,Henan,10.02936811,0.00483151,0.441835079,0,256.2221026,2.194580774,0.000521375,0.001845477,0,0.421360011,0.04263888,0.027
1371,吉林市,龙潭区,Jilin,7.234343331,0.040058223,0.977098553,0,150.3343679,0.261410747,0,0,0.557574461,0.374915484,0.076919665,0
1372,百色市,那坡县,Guangxi,10.69968515,0,1.139874343,0,128.7367219,0.546433809,0.497027348,0.1,2.077724888,0.015538832,0,0.0675
1373,衡水,安平县,Hebei,83.74,0.135159792,0.200005874,0,235.3544185,2.010016367,0,0.006099489,0.330293907,1.199936204,0.41,0.019155265
1374,遵义市,汇川区,Guizhou,35.92701816,0.002813597,1.569291893,0,220.900785,4.08944304,0.020764459,0.007405586,9.786062284,0.280402995,0.00148016,0.10889915
1375,保定,望都县,Hebei,16.52,0.291113398,0.510014978,0,184.2030488,2.430019787,0.0026,0.063080951,1.879355791,1.189936735,2.5,0.002814278
1376,岳阳市,临湘市,Hunan,51.5784802,0,0.481606925,0,240.7828671,3.25302378,0,0,0.270714045,0.553259054,0,3.649483847
1377,西安市,西咸新区,Shaanxi,19.08455407,0.456451105,0.67121315,0,221.4639949,2.188006445,0,0,0.555802027,1.651560705,2.889193827,0
1378,恩施自治州,来凤县,Hubei,25.97589895,0,0.518704241,0,177.1788882,1.970904766,0,0,0,0.453492773,0,0.065807327
1379,辽阳市,太子河区,Liaoning,5.971138427,0.113703826,0.167891761,0,212.9385181,0.9668463,0.004057614,0.016228028,0.039373837,0.792031411,0.463729234,0
1380,绍兴市,上虞区,Zhejiang,16.5059507,0.259963942,0.07040693,0,149.6528431,1.392608638,0,0,2.602512676,0.233955112,1.778979886,4.295927767
1381,自贡市,自流井区,Sichuan,5.450803207,0.012822759,0.055799517,0,170.4717658,0.646205567,0.005001988,0.001232278,228.8281994,0.320570894,0.059141743,0.339
1382,银川市,贺兰县,Ningxia,3.709123351,4.355528989,2.372443927,0,177.1109448,9.001307887,0,0.012966343,0.39283871,1.105246506,17.84339846,4.6465
1383,九江市,都昌县,Jiangxi,23.34163315,0,0.088754507,0,183.2303461,0.279685744,0,0,1.204259876,0.04371021,0,8.895
1384,黔南州,惠水县,Guizhou,18.17510564,0,2.054484456,0,157.9357355,1.04023923,0.316794614,0,0.919708488,0.15218314,0,0.110702448
1385,毕节市,威宁彝族回族苗族自治县,Guizhou,77.15807982,0,5.649002346,0,200.5362145,29.75104131,0,0,0,0.498231352,0,0.044038264
1386,九江市,瑞昌市,Jiangxi,26.93674161,0,0.376290364,0,166.6381026,1.293531212,0,0,1.31104154,0.232624695,0,3.7782
1387,鹤岗市,绥滨县,Heilongjiang,5.878138035,0.002184911,0.495551552,0,175.8069089,2.923074264,0.007983583,0,0.0284562,0.568883313,0.006122285,0.810185384
1388,上饶市,德兴市,Jiangxi,10.82143062,0,0.035070607,0,191.6421756,0.252171643,0,0,0.059557317,0.065825938,0,0.9805
1389,临沧市,耿马傣族佤族自治县,Yunnan,17.33816507,0.133087658,1.550823058,0,209.6555925,5.30207609,0.05742176,0.150012036,0.112283364,0.089932438,0,1.48
1390,白城市,镇赉县,Jilin,15.46204333,0.975981437,0.483299635,0,168.1632544,12.44420677,0.017348605,0.003054937,8.846376758,0.27503705,6.675935419,2.674176776
1391,泉州市,洛江区,Fujian,7.294999247,0.007248132,0.341140952,0,176.9440814,0.682001967,0,0,0.390210085,0.182945755,0.006293794,0.145928872
1392,邢台,南宫市,Hebei,17.75,0.159419242,1.310038474,0,214.8431865,8.850072063,0.001431691,0.054550347,2.75516761,1.259933014,0,0.028184048
1393,渭南市,富平县,Shaanxi,9.67884528,0.865528034,0.563881034,0,283.8331985,26.67639044,0,0,0,1.895042419,3.687816896,0.14917163
1394,萍乡市,湘东区,Jiangxi,32.3943126,0,0.230043059,0,156.1249521,4.405326836,0,0,0,0.095909285,0,0.913097782
1395,承德,隆化县,Hebei,34.93,0.6999029,20.03058827,0,196.3769908,10.19008297,0.537939919,1.014352885,3.93495781,0.819956406,0.20993973,0.052
1396,毕节市,纳雍县,Guizhou,25.51238758,0,3.845925196,0,191.9755888,4.126503526,0,0,0,0.160775715,0,0.100609157
1397,河池市,金城江区,Guangxi,12.85974117,0,0.531763602,0,160.7248575,4.490260428,0.31391201,0,6.233174663,0.223066928,0,0.976
1398,宜宾市,屏山县,Sichuan,22.5720892,0,0.417202498,0,213.0466413,9.745643078,0.071278323,0.017559958,95.074469,0.206161868,0,0.204880415
1399,安康市,岚皋县,Shaanxi,13.18302614,0,0.037074146,0,211.8300379,6.422554757,3.45E-05,1.07E-05,0.700124947,0.368087196,0,0.331522113
1400,梧州市,万秀区,Guangxi,6.590461861,0.001990666,0.064899933,0,135.2098512,0.065743824,0.073495272,0.003571429,9.315513782,0.033139689,0.022831459,0.4836
1401,西安市,西安长安区,Shaanxi,8.725872469,0.106092888,0.313870398,0,314.5957423,1.204135319,0,0,0.289219487,2.116283415,0.739584919,0
1402,百色市,凌云县,Guangxi,12.18549296,0,0.521942462,0.00E+00,128.734105,2.803443018,1.055093143,0,3.319442128,0.008469032,0,0.08
1403,扬州市,广陵区,Jiangsu,4.455726345,0,0,0,149.6413548,0.89779213,0,0,0,0.291051753,0,0.815820907
1404,韶关市,武江区,Guangdong,11.90839294,0.04517362,0.047136379,0,148.0272679,0.308195706,0,0,0,0.168196655,0.12605951,0.3174
1405,葫芦岛市,连山区,Liaoning,8.590766745,0.001713047,0.447980563,0,213.311578,4.651357486,0.020861728,0.356489198,0.042031372,0.753430886,0.006986486,0.335512257
